Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
14153,3120891,54600.0,54600.0,1970,1,100,62.6,2.8,2646990.3,28572.4,49.7,1709.3,31.31,,,,,4.079230924412053,4.136765278106052,1.0296194171811581,4.969118613893322,7.443839208962222,3.443937535338314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10407,4419467,81330.0,85396.0,1955,1,100,96.3,5.5,6626899.8,66269.0,155.0,5572.7,65.26,40.658414,-73.939565,9.0,87401.0,4.576770711466393,4.56746831880408,1.7047480922384253,5.863631175598097,8.625634955149845,4.178379291165174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,5244609,57500.0,57500.0,1926,1,100,81.0,3.5,289500.0,2895.0,66.5,4362.8,75.88,40.874921,-73.876906,7.0,42901.0,4.351567427189173,4.394449154672439,1.252762968495368,5.618224586294555,8.380869332054587,4.3291531450668135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11048,3935542,55272.0,55277.0,1925,1,100,,3.2,4026657.0,43264.0,58.8,2879.3,52.09,40.630721,-74.025118,10.0,134.0,4.492001487882454,,1.1631508098056809,5.457029057702858,7.965302488031647,3.9529729917571004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,4390425,61000.0,61000.0,1948,1,100,57361.3,16.6,998567.8,9985.7,207922.2,,,40.763785,-73.973788,5.0,11201.0,10.846007277139638,10.957125138893947,2.8094026953624978,3.970291913552122,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8473,2947630,54430.0,55840.0,1970,1,100,88.9,6.1,3498099.5,38016.6,107.8,,,40.861197,-73.85973800000001,11.0,324.0,4.423648309364701,4.487512142519859,1.8082887711792655,5.224670826379739,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,5979505,141335.0,176668.0,2013,1,100,70.3,10.2,5861988.0,62574.2,589.8,,,40.755717,-73.98828,5.0,113.0,4.237000862623624,4.252771798816619,2.322387720290225,5.741078259399898,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13287,4896840,132725.0,132725.0,1954,2,95,91.7,4.6,8368846.1,93101.0,196.7,,,,,,,4.443827035579329,4.51852237926242,1.5260563034950492,6.222377835686553,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14404,5819949,120184.0,120000.0,1950,6,100,44.0,12.9,,,459.6,6591.9,54.93,,,,,3.720862499966987,3.784189633918261,2.5572273113676265,-inf,8.79359690157133,4.006059647354529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1261446,2139035.0,2294059.0,1972,1,85,96.7,18.1,1739666.4,17396.7,18968.0,32757.1,13.96,40.70943,-74.01110200000001,1.0,13.0,4.585987366571318,4.571613402459248,2.89591193827178,4.726502471155617,10.396875011460127,2.6361960973342264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12931,2740390,141920.0,141920.0,1949,2,100,144.6,5.6,16352787.1,174260.3,263.0,10065.3,70.92,,,,,4.926528784799256,4.973971309724664,1.7227665977411035,6.798609831721339,9.216849143889009,4.2615524812060075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,4390051,102017.0,102017.0,1985,1,100,74.6,9.5,5052039.0,55793.2,402.0,3693.0,27.97,40.73833,-73.991913,5.0,52.0,4.264087336809195,4.312140507209715,2.2512917986064953,5.592105757431579,8.214194414852564,3.3311325072138684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14129,2800705,65976.0,65976.0,1938,1,100,110.5,5.3,5566539.5,61025.3,110.3,,,,,,,4.628886712605407,4.705015520957808,1.667706820558076,5.689345426858432,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,5864836,563800.0,575076.0,1950,15,100,128.2,7.4,55070418.1,592845.9,1377.2,47659.1,82.87,,,,,4.800736969532067,4.853591544486569,2.0014800002101243,7.9810839471157475,10.771828866714467,4.417273114860951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,2734706,126785.0,126785.0,1911,1,100,61.7,3.8,6195776.6,61957.8,156.0,,,40.800015,-73.971683,7.0,191.0,4.128745988939433,4.122283930911342,1.33500106673234,5.796361655949294,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,4908355,400294.0,411843.0,1907,1,40,25.9,7.6,,,1010.2,2079.9,5.05,40.707808,-74.013053,1.0,13.0,3.2733640101522705,3.254242968705492,2.028148247292285,-inf,7.640075094616554,1.6193882432872684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13048,2804087,72800.0,72800.0,1936,1,100,129.3,3.0,8067899.6,86742.8,72.1,8996.1,123.57,,,,,4.799914262780603,4.8621352857778115,1.0986122886681098,6.060290738037835,9.104546429069002,4.816807797116099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,4410422,89016.0,89516.0,1932,1,100,73.9,5.0,,,144.7,,,40.770137,-73.959385,8.0,126.0,4.232656178019613,4.302712827954156,1.6094379124341003,5.835103091983559,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10823,2676224,95106.0,110957.0,1927,1,100,66.6,3.2,5805800.0,61842.1,117.1,7029.4,63.35,40.642518,-73.973937,12.0,494.0,4.154184562578117,4.198704577546343,1.1631508098056809,5.731397641689174,8.857856632655919,4.148674906767148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,2652075,63600.0,69960.0,1923,1,100,67.5,3.0,,,70.6,2209.0,31.58,40.851368,-73.94115699999999,12.0,265.0,4.1666652238017265,4.212127597878484,1.0986122886681098,5.643678550586496,7.700295203420117,3.452524008827496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,4038883,79852.0,83200.0,1911,1,100,87.5,5.4,5014327.9,50143.3,147.5,,,40.792682,-73.97675699999999,7.0,179.0,4.478472532942134,4.471638793363569,1.6863989535702288,5.772375266121813,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10479,2793844,65984.0,65984.0,1936,1,100,90.4,3.3,4878000.1,52165.2,69.3,5143.2,77.95,40.657334999999996,-73.95865699999999,9.0,79601.0,4.44500143383527,4.504244267398131,1.1939224684724346,5.557214087568064,8.545430732827477,4.356067595503785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,4932922,158994.0,53631.0,1988,1,100,6.8,1.0,189416.3,1842.3,16.0,,,40.625735,-73.98125300000001,12.0,472.0,1.9021075263969205,1.916922612182061,0.0,2.312535423847214,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,2817491,53521.0,53521.0,1925,1,100,,,256132.7,,108.8,,,40.866557,-73.927538,12.0,295.0,4.795790545596741,,,5.961778236737621,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,4040938,149359.0,121194.0,2008,1,100,120.2,16.5,9495457.1,101982.4,849.0,7446.1,46.74,40.796199,-73.968788,7.0,185.0,4.762173934797756,4.789157022101107,2.803360380906535,6.22317132908268,8.915445684372026,3.844600329110712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12871,3121323,237443.0,245636.0,1962,1,100,73.7,4.7,13308799.6,140513.2,383.9,29869.7,119.18,,,,,4.268297869345539,4.300002799195291,1.547562508716013,6.606785312203421,10.30459986763779,4.780634955318833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,2684333,62263.0,62263.0,1925,1,100,75.2,3.7,3597040.1,39021.3,74.6,1968.9,31.62,40.867946,-73.923289,12.0,295.0,4.258445572902527,4.320151230955794,1.308332819650179,5.252796851246227,7.585230290147787,3.453789831781326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13727,4410434,166600.0,166600.0,1962,1,95,92.6,4.1,11974770.0,130789.3,232.8,,,,,,,4.464758032271346,4.528289141652134,1.410986973710262,6.455198563340122,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13273,3940533,51700.0,50200.0,1986,1,95,72.5,5.1,2758200.3,27582.0,85.1,2756.3,54.91,,,,,4.293195420967266,4.283586561860629,1.62924053973028,4.987025428457122,7.921644479620187,4.005695481290781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9456,4880644,102070.0,102070.0,1928,1,100,123.1,3.9,11329770.5,112174.2,128.5,18712.0,183.33,40.665465999999995,-73.952001,9.0,321.0,4.825108606353353,4.812997033190408,1.3609765531356006,6.3999251641959445,9.836920308264014,5.211287807574934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,3111749,144784.0,107570.0,1910,1,100,114.3,20.0,5234473.8,52344.7,731.9,3957.2,34.83,40.737716,-73.98055,6.0,64.0,4.749270529961848,4.738826570800765,2.995732273553991,5.627621113690637,8.283291983449068,3.5504790843779097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2785179,70734.0,40000.0,1925,1,100,175.5,15.9,6037.0,63.3,376.1,1460.7,20.29,40.690419,-73.98519,2.0,37.0,5.105339229565553,5.167639042905921,2.766319109226186,6.377406988727283,7.286671051856765,3.0101281538377234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2059,5051651,113000.0,113000.0,1913,1,90,65.3,8.6,1910122.4,19281.9,317.3,4794.4,42.43,40.747634000000005,-73.986654,5.0,76.0,4.189654742026425,4.178992036282385,2.151762203259462,5.566816619583044,8.475203849143975,3.7478556592142334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8717,4334948,141721.0,141721.0,1953,1,100,114.1,6.1,12037371.6,130979.9,277.3,5741.3,40.51,40.882613,-73.91080600000001,8.0,297.0,4.671893818030999,4.73707525686803,1.8082887711792655,6.47497036021901,8.655440944506935,3.701548857214599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7858,2805237,63000.0,69300.0,1937,1,100,73.3,4.0,3774406.0,41362.6,90.7,7356.3,106.15,40.864533,-73.890899,7.0,40502.0,4.22829253473184,4.294560608892605,1.3862943611198906,5.300814246746624,8.903312367926864,4.664853188149265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,2815138,70280.0,67132.0,1890,1,100,7.7,2.1,23845.2,238.5,45.6,377.0,5.62,40.755117999999996,-73.980754,5.0,96.0,2.0412203288596382,2.0412203288596382,0.7419373447293773,0.26236426446749106,5.932245187448011,1.7263316639055997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,2704325,109896.0,116041.0,1927,1,100,68.2,3.5,185387.9,1876.6,137.5,3493.9,28.65,40.782421,-73.972622,7.0,165.0,4.131961425793407,4.222444564849416,1.252762968495368,6.1235887000350235,8.158773869792155,3.3551534431607486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2991635,51420.0,44749.0,1999,1,100,121.7,15.4,2904700.1,31036.4,222.1,5182.5,115.81,40.742218,-73.984872,5.0,68.0,4.774068722449905,4.801558999993482,2.7343675094195836,5.038898759369115,8.553042844309935,4.751950917196286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11690,4326487,583000.0,585000.0,1958,4,100,77.0,5.2,31688430.5,345955.7,992.8,27463.2,46.95,40.591371,-73.937271,15.0,596.0,4.283586561860629,4.343805421853684,1.6486586255873816,7.4283926101321205,10.220602205671614,3.849083205654272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2711327,,28000.0,1955,1,100,85.8,10.6,1389788.0,13897.9,93.9,254.3,9.08,,,,,4.4520190064939165,4.4520190064939165,2.3608540011180215,4.301358731606427,5.538514672428074,2.206074192613202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,2430795,993903.0,878120.0,1929,1,100,68.4,13.1,20289867.5,202898.7,4076.6,19091.8,19.4,40.722726,-74.006534,2.0,37.0,4.21803603456465,4.225372824628505,2.5726122302071057,7.149131598557407,9.857014202479046,2.9652730660692823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,3538740,52140.0,57850.0,1927,1,100,,4.0,3820099.9,42787.6,76.1,2201.5,38.06,40.671991999999996,-73.963669,8.0,215.0,4.422448549172797,,1.3862943611198906,5.376203905205108,7.696894225195808,3.6391638618680036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11763,2811583,113850.0,113851.0,1953,1,100,84.4,5.8,6742664.8,70901.9,214.8,7386.1,64.88,40.623528,-73.94625,18.0,748.0,4.406719247264253,4.4355674016019115,1.7578579175523736,5.935951837177723,8.907355134448936,4.1725394098071575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11026,2734712,112140.0,130830.0,1938,1,100,72.0,3.2,7301700.0,78346.6,138.9,4667.1,35.67,40.634316999999996,-74.036598,10.0,38.0,4.223909766576744,4.276666119016055,1.1631508098056809,5.986703230006271,8.448293172761186,3.5743099993708003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12148,2801679,64890.0,68134.0,1938,1,100,88.6,3.0,4909399.9,53353.0,68.4,2167.1,31.81,,,,,4.417635062141249,4.484131857611035,1.0986122886681098,5.563753830052498,7.6811451472182855,3.4597807057610526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11834,3349786,86763.0,107544.0,1975,1,100,94.2,16.7,3943457.5,40087.0,539.4,15801.1,146.93,40.649698,-73.898349,18.0,974.0,4.507557357121091,4.545420181582317,2.8154087194227095,5.344723739362192,9.667834836844845,4.989956282887855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13369,2790338,76681.0,76681.0,1929,1,100,,3.2,4728408.6,51950.3,80.7,,,,,,,4.338597076746545,,1.1631508098056809,5.604330395684541,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11487,4406020,67000.0,66990.0,1941,1,100,81.7,3.6,4366462.0,46520.3,76.2,4950.6,73.9,40.605437,-73.952545,15.0,560.0,4.3489867805956814,4.403054001865957,1.2809338454620642,5.446306244261486,8.507264060338352,4.302712827954156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9490,3072352,155208.0,150208.0,1929,1,100,85.1,4.3,8680023.9,92910.4,216.4,,,40.663503999999996,-73.942746,9.0,331.0,4.363098624788363,4.443827035579329,1.4586150226995167,6.308280574284827,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,3129226,50800.0,51000.0,1930,1,100,,,195472.1,,456.2,,,40.861863,-73.891807,5.0,39902.0,4.461299815568389,,,2.341805806147327,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4024,4043735,84362.0,90388.0,1960,1,100,75.1,6.3,,,188.4,,,40.753386,-73.96884399999999,6.0,90.0,4.33204826486764,4.318820558770089,1.840549633397487,5.885826215084985,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10592,3537406,72000.0,72000.0,1956,1,100,,,11053397.6,,112.1,8015.7,98.35,40.647878000000006,-73.962789,14.0,512.0,5.0132984115157395,,,6.37519516307014,8.989157397474607,4.5885325448350684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245,5833859,79039.0,78120.0,1942,1,100,102.3,10.6,4000.0,40.9,265.4,2457.4,31.46,40.856966,-73.93509300000001,12.0,281.0,4.632785353021065,4.627909672957581,2.3608540011180215,5.949600343009283,7.806859159433471,3.4487168976301317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,2689428,57820.0,52298.7,1904,1,100,52.4,7.4,111233.9,1228.0,147.6,1102.3,17.58,40.737497999999995,-73.99252,5.0,52.0,3.955082494888593,3.9589065913269965,2.0014800002101243,4.809742351716865,7.005154184969269,2.866761892257031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,4039522,235000.0,235000.0,1963,1,100,89.0,5.9,14232000.4,150287.8,452.2,,,,,,,4.45898767581001,4.48863636973214,1.7749523509116738,6.739809888132689,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13837,3481931,147700.0,162470.0,1973,1,100,79.3,4.9,9467045.1,101771.8,257.5,6624.6,40.77,,,,,4.321480134805848,4.373238128640803,1.589235205116581,6.220192476716092,8.798545271673147,3.707946516831162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14362,4777277,53611.0,54000.0,1966,1,100,,,30048102.2,,0.0,,,,,,,6.321487460049288,,,7.3752557780097545,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13419,4406255,425925.0,425915.0,1949,1,100,27.4,1.2,10001133.9,100011.3,156.0,,,,,,,3.3105430133940246,3.3105430133940246,0.1823215567939546,6.275138598162224,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
