Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
11208,2630958,316900.0,316890.0,1948,1,100,87.2,93.2,4.0,0.8,,,40.599082,-74.001203,11.0,286.0,7.11525713430639,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14509,3112489,106946.0,106946.0,1970,1,100,113.1,116.6,8.0,0.9,8512.1,79.59,,,,,6.183942684111306,9.049243959632717,4.376888456817758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13488,2709048,144300.0,107000.0,1941,1,100,59.5,,,,,,,,,,5.097424424168647,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,2670543,161462.0,171462.0,1929,1,100,49.1,52.8,3.7,0.0,,,40.756861,-73.961046,6.0,10601.0,2.2925347571405443,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,2670517,155979.0,165728.0,1926,1,100,59.1,63.0,4.3,0.5,,,40.789099,-73.954581,11.0,16002.0,5.959973880016611,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12641,2592027,80754.0,80754.0,1947,1,100,94.6,100.5,4.1,0.9,5474.6,67.79,,,,,5.83656358589002,8.607874492655005,4.216414691442874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5512,4401426,78701.0,93365.0,1985,1,100,61.3,64.4,2.9,0.0,2165.6,23.2,40.806334,-73.967295,9.0,199.0,5.872399439949042,7.680452738300091,3.1441522786722644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13898,4414535,151869.0,151869.0,1940,1,100,117.2,127.0,4.1,1.1,11586.8,76.29,,,,,6.717320902077632,9.35762179812487,4.334541868102138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,2719104,130570.0,130570.0,1961,1,100,66.4,65.8,3.4,0.5,3670.7,28.11,40.880145,-73.91739799999999,8.0,29302.0,5.928258471204189,8.2081376585557,3.3361253849184407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,4989877,253722.0,253722.0,2007,1,100,17.7,18.6,1.8,0.1,2608.5,10.28,40.815363,-73.937843,10.0,212.0,5.044070070182493,7.866530622462448,2.330200260027019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,3111802,112120.0,114724.0,1914,1,90,73.4,75.4,12.3,0.1,,,40.751215,-73.983354,5.0,84.0,3.56953269648137,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9703,4978564,272000.0,272000.0,1958,1,100,71.3,78.4,1.1,0.7,13237.4,48.67,40.692336,-73.965678,2.0,193.0,6.882334901635226,9.490801435584622,3.885062823845363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8259,4942250,104500.0,105000.0,1930,1,100,62.9,65.7,3.5,0.5,6481.6,61.73,40.839554,-73.867366,9.0,218.0,5.65669086712235,8.776722672448425,4.122770036405805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,4043933,149664.0,154153.0,2008,1,100,67.1,69.5,5.3,0.5,1101.7,7.15,40.82351,-73.90904599999999,3.0,141.0,5.984188138137206,7.00460972034602,1.9671123567059163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,2558903,70400.0,70400.0,1931,1,100,90.1,89.3,4.0,0.8,2648.0,37.61,40.860341999999996,-73.913674,7.0,257.0,5.647212123167807,7.881559917056899,3.627269972482245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,5943765,121638.0,122000.0,1924,1,100,130.0,134.7,24.4,0.5,,,40.766689,-73.994592,4.0,135.0,5.690697235107546,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9947,5869579,210670.0,212000.0,1931,1,100,38.6,38.6,11.3,,,,40.729525,-73.95097,1.0,575.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14666,2610981,52492.0,75000.0,1976,1,100,75.6,76.4,6.9,0.5,6090.7,81.21,,,,,5.288267030694535,8.714518296627292,4.397038392294319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3335,4414280,75686.0,78686.0,1928,1,100,69.2,68.6,4.5,,,,40.791721,-73.966894,7.0,181.0,5.7430031878094825,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,4964553,119600.0,55200.0,1953,1,95,62.2,67.4,3.6,0.6,,,40.889637,-73.911686,8.0,30701.0,4.974662633637438,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,4042612,88400.0,90400.0,1950,1,100,52.1,55.6,3.4,0.4,3651.2,40.39,40.865728000000004,-73.889335,7.0,40502.0,5.265794174842477,8.202811159667757,3.6985822295753215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,3795642,57241.0,50000.0,1927,1,100,67.0,,,,2504.5,42.45,40.749089,-73.993944,5.0,95.0,5.611301621862036,7.825844392797672,3.7483269127573564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,3527450,125914.0,125914.0,1942,1,100,54.0,57.0,5.1,0.4,4808.1,38.19,40.739958,-74.002385,4.0,83.0,5.489763831118992,8.47805727466764,3.6425737012374246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11821,3111258,180261.0,160534.0,1987,1,100,14.1,15.1,2.1,0.1,1174.0,7.31,40.648809,-73.90541,18.0,1098.0,4.085976312551584,7.068172000388042,1.9892432737616872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,4403259,75001.0,115000.0,1964,1,100,97.7,92.4,4.4,0.0,,,40.749318,-73.976873,6.0,80.0,2.631888840136646,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,3127831,362191.0,226450.0,1909,1,100,31.4,31.4,8.1,,5251.4,14.02,40.749885,-73.987689,5.0,76.0,4.622027303054514,8.5662499867031,2.640484881606444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,2641248,55947.0,55947.0,1940,1,100,71.2,75.1,4.0,0.0,2049.8,36.64,40.723365,-73.984628,3.0,3002.0,5.454466049037968,7.625497506397463,3.6011405398059297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10461,3094686,63924.0,70316.0,1926,1,100,69.7,75.6,2.9,0.7,,,40.660819000000004,-73.96121,9.0,79802.0,5.411199523604709,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,2665712,218907.0,177000.0,1928,1,100,75.6,74.9,8.8,0.4,5394.5,27.66,40.782126,-73.959471,8.0,15002.0,6.142037405587356,8.593135194991396,3.319987326236612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13445,3105900,102500.0,89000.0,1970,1,100,52.2,58.0,4.0,,307.0,3.23,,,,,5.608738925969307,5.726847747587197,1.172482137234565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10564,4411821,73374.0,77014.0,1935,1,100,63.8,68.9,3.0,0.6,2660.8,34.55,40.653695,-73.957362,14.0,79602.0,5.3831179682405015,7.886382108438664,3.542407550213679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,4200227,70509.0,70509.0,1903,1,100,74.9,80.0,4.2,0.7,3921.0,55.61,40.817947,-73.940113,10.0,230.0,5.420977379283924,8.27410200229233,4.018363041199472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,2653121,68250.0,71663.0,1950,1,100,62.7,65.9,3.5,,6774.4,94.53,40.859175,-73.902288,5.0,239.0,5.589866950526307,8.820906080940546,4.548917244437293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7397,3331874,66258.0,66258.0,1928,1,100,21.1,,,,,,40.834879,-73.885021,3.0,161.0,2.7013612129514133,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,5857986,145728.0,145728.0,1929,1,100,100.0,106.9,4.5,0.9,,,40.828783,-73.921617,4.0,18301.0,6.47943087672789,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14706,4389086,121000.0,121000.0,1924,1,100,90.1,95.3,4.1,0.8,5456.3,45.09,40.643596,-74.077412,1.0,3.0,6.187853361113372,8.604526183348904,3.8086604924329928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13850,4408062,328560.0,344988.0,1969,1,100,151.3,151.8,7.1,1.3,,,,,,,7.750614732770409,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,4043935,193564.0,199370.0,2004,1,100,73.4,76.0,6.9,0.5,18305.7,91.82,40.822205,-73.91454399999999,1.0,69.0,6.25363648538967,9.814967765740953,4.519830138821076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188,3269948,54000.0,54000.0,1929,1,100,123.1,134.3,4.5,0.1,,,40.826446000000004,-73.875821,9.0,5002.0,6.048789613727251,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,2708144,89281.0,161540.0,1937,1,100,44.2,46.2,2.9,0.0,2234.4,13.83,40.770078999999996,-73.959298,8.0,126.0,6.017375928892483,7.7117280146309675,2.626840145676667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10532,2662117,129600.0,132840.0,1931,1,100,61.2,64.5,2.5,0.5,9256.8,69.68,40.655167999999996,-73.95416,17.0,822.0,5.932245187448011,9.133113695562127,4.243913332544247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,2817347,81289.0,49284.0,1928,1,100,64.9,66.9,12.8,0.2,1633.9,22.66,40.766348,-73.98795,4.0,139.0,4.37197629882038,7.398725074036778,3.12060125559986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,4344096,107120.0,107120.0,1920,1,100,83.3,82.6,4.1,0.7,4611.0,43.05,40.797234,-73.971323,7.0,187.0,5.966403116512611,8.436200032206706,3.7623622308737397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11604,5976275,86160.0,63205.0,1931,1,100,94.9,97.0,14.5,0.5,,,40.578697,-73.976298,13.0,354.0,5.45660234551375,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,3592357,91260.0,94910.0,1914,1,100,94.5,102.3,6.0,,3294.4,34.71,40.780026,-73.956811,8.0,14802.0,6.268717424069224,8.099979336273526,3.547027829873695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,2715791,67414.0,60609.0,1913,1,100,84.4,88.8,12.9,0.4,1928.7,28.61,40.739466,-73.988615,5.0,56.0,4.969813299576001,7.56460147981575,3.3537563070620187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674,2643920,124805.0,124800.0,1964,1,100,63.1,62.9,3.7,0.5,7856.7,62.95,40.833726,-73.920936,4.0,195.0,5.810542011227735,8.969121949934442,4.142340760490356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11702,3122020,67200.0,32216.0,2006,1,100,25.7,,,,2138.8,41.55,40.58778,-73.95237,15.0,600.0,1.589235205116581,7.668000203074577,3.7268975213014572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13563,2677893,382016.0,382500.0,1954,1,100,84.2,103.2,5.3,0.1,21257.4,55.57,,,,,7.503344755947277,9.964460349026844,4.01764348729183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13544,2805398,77832.0,85615.0,1928,1,100,85.4,92.2,4.4,0.8,3212.3,37.52,,,,,5.768320995793772,8.074742470456101,3.624874124138024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14030,3121472,128000.0,196243.0,1951,1,100,88.2,93.8,3.3,0.8,,,,,,,6.681356434947254,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8541,4926074,53250.0,53250.0,1953,1,100,91.3,98.7,3.3,0.0,3894.1,73.13,40.884381,-73.865851,12.0,392.0,5.7535245665510155,8.26721786613656,4.2922386792828595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9671,4599032,54100.0,54100.0,1953,1,90,58.2,,,0.5,,,40.685004,-73.94713,3.0,267.0,4.844974178195408,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2516,4414279,58000.0,60000.0,1960,1,100,78.5,78.5,6.6,,6040.3,100.67,40.734072,-73.986599,6.0,48.0,5.5329941536759195,8.706208958569576,4.611847840741332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,5832499,73676.0,81862.0,1928,1,100,53.4,57.5,3.6,0.0,,,40.754145,-73.964823,6.0,8603.0,5.498396978263695,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14716,3248145,58792.0,67547.0,2005,1,100,118.2,118.4,4.8,1.0,1338.3,19.81,40.647233,-74.080393,1.0,7.0,5.903725632799975,7.199155430802329,2.9861868607104594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9934,4769567,77800.0,77800.0,1994,1,90,90.1,95.3,4.1,0.8,3221.9,41.41,40.735692,-73.956956,1.0,563.0,5.7420411867732915,8.077726526632059,3.723522397557476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2049,2689677,90633.0,90633.0,1904,1,100,32.9,32.2,6.4,0.1,14923.7,164.66,40.746712,-73.98638299999999,5.0,76.0,3.9219733362813143,9.610705832289634,5.10388274187028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8179,2787357,50700.0,58299.0,1939,1,100,92.5,92.1,4.6,0.8,,,40.826673,-73.880623,9.0,5002.0,5.466370951544286,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,2682648,250220.0,231220.0,1973,1,100,89.4,93.9,7.3,0.0,,,40.735494,-73.985563,6.0,48.0,3.708682081410116,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11126,3935630,112829.0,112833.0,1931,1,100,63.8,67.4,3.6,0.6,3884.6,34.43,40.61436,-74.033331,10.0,5601.0,5.72652196162569,8.264775297398032,3.5389282773504322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,4930241,244619.0,247600.0,1927,1,70,56.3,54.9,12.0,0.1,11330.9,45.76,40.760701,-73.970671,5.0,11203.0,5.20893955539682,9.335288785995228,3.8234103470715426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,2650228,214130.0,191211.0,1925,1,100,65.3,66.7,12.1,0.0,4325.9,21.03,40.753475,-73.99059399999999,5.0,109.0,5.824819469699035,8.372375490203291,3.0459499897146083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11366,2932978,57600.0,57600.0,1960,1,100,1.5,1.5,0.4,,2812.5,48.83,40.620736,-73.957368,14.0,538.0,,7.941829046512676,3.888344878073569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10694,2795091,57456.0,57456.0,1964,1,100,74.6,77.9,5.6,0.6,6644.2,115.64,40.643844,-73.94979000000001,17.0,826.0,5.130490255904535,8.801499572628103,4.750481917148146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,2664827,51165.0,51117.0,1925,1,100,112.7,112.7,5.2,1.0,8236.8,161.14,,,,,5.554121700101795,9.016367197961753,5.08227355234905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10781,5863641,86081.0,86081.0,1990,1,100,112.2,115.5,3.2,1.0,2630.6,30.56,40.649147,-73.974172,7.0,504.0,6.135131896920395,7.874967236034678,3.4196919642983197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12569,4408007,72868.0,76510.0,1962,1,100,89.7,95.0,4.8,0.8,3802.3,49.7,,,,,5.70877001616724,8.243361425774504,3.906004933102583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6695,2730706,96923.0,106615.0,1929,1,100,96.6,101.8,3.9,0.9,18570.4,174.18,40.826105,-73.925772,4.0,63.0,6.148040854150079,9.829324194233237,5.160089247264594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13887,2643658,254100.0,254100.0,1951,140,100,64.2,68.3,3.9,0.6,,,,,,,6.530731844505276,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8240,3501565,69900.0,69900.0,1929,1,100,124.6,124.3,4.3,0.0,9130.7,130.63,40.832913,-73.876377,9.0,56.0,6.352629396319567,9.11939764096763,4.872368899498472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
