Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,ENERGY STAR Score
3003,4036564,408644.0,266832.0,1981,1,100,114.7,9.6,21971076.8,219710.8,848.4,12972.7,48.34,40.76938,-73.983184,7.0,145.0,4.752727750345706,4.742320024135325,2.2617630984737906,7.062191632286556,9.470602428351803,3.878259375275337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3004,2909090,104310.0,119551.0,1923,1,100,54.6,8.3,3143258.3,31432.6,313.7,629.3,5.26,40.769265000000004,-73.982917,7.0,145.0,4.000033882750859,4.000033882750859,2.1162555148025524,5.117993812416755,6.4446080905328875,1.6601310267496185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3005,4056579,76511.0,82079.0,1921,1,0,,,4487.7,,7.1,,,40.769202,-73.982765,7.0,145.0,2.3513752571634776,,,4.183575695950044,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3007,4954258,78200.0,78285.0,1905,1,100,167.9,19.8,500.0,5.0,1037.2,,,40.769514,-73.982122,7.0,145.0,5.1515559851526325,5.123368564083496,2.9856819377004897,-inf,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3008,2694581,113736.0,77500.0,1921,1,100,95.4,18.8,2741.2,29.7,675.0,1208.9,10.79,40.769921000000004,-73.982559,7.0,145.0,4.536891345234797,4.558078578454241,2.9338568698359038,5.46721590300985,7.097466134207946,2.378619779270043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3015,3533663,217283.0,239011.0,1923,1,100,52.7,13.5,1603760.0,16037.6,1077.7,,,40.77095,-73.982158,7.0,149.0,3.9871304779149512,3.9646154555473165,2.6026896854443837,4.44500143383527,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3019,4390173,249575.0,127659.0,1930,1,100,180.6,17.4,1296753.4,12967.5,3304.8,31025.9,120.47,40.770672,-73.980429,7.0,149.0,5.160204064418402,5.196284640982885,2.856470206220483,4.232656178019613,10.342577618515879,4.791400759278761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3021,4398351,1182195.0,805128.0,1970,1,100,,11.4,97209205.1,972092.1,4105.6,65186.7,57.9,40.77143,-73.980335,7.0,149.0,5.026508643252546,,2.4336133554004498,8.908816272502298,11.085010739376356,4.05871738457895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3023,4036626,460000.0,340000.0,2002,1,100,104.5,12.5,25522344.9,255223.4,1719.0,11669.3,27.52,40.772545,-73.982176,7.0,149.0,4.658710952916121,4.6491870714048655,2.5257286443082556,7.249072900599828,9.364716740619519,3.314913013065143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3033,2912657,301000.0,300610.0,1975,1,100,75.0,6.2,579353.9,5793.5,1610.4,11739.6,37.6,40.773505,-73.981637,7.0,149.0,4.2612704335380815,4.31748811353631,1.824549292051046,3.427514689979529,9.370723021251383,3.6270040503958487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3036,2981192,347053.0,52023.0,1988,1,100,187.6,34.4,,,1585.9,,,40.772994,-73.98008100000001,7.0,153.0,5.21112415484566,5.234312036572124,3.5380565643793527,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3038,2656576,126557.0,121875.0,1900,1,100,65.9,4.3,,,178.6,,,40.772945,-73.978359,7.0,153.0,4.1956970564823886,4.188138441508461,1.4586150226995167,6.170238150686251,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3050,4405696,61908.0,60777.0,1920,1,100,52.4,4.1,144809.3,1448.1,92.4,,,40.774435,-73.97969499999999,7.0,153.0,3.9259259105971376,3.9589065913269965,1.410986973710262,5.203457085524077,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3051,4405690,51428.0,55056.0,1924,1,100,63.4,3.9,75696.0,767.8,71.2,1160.2,20.51,40.774542,-73.979947,7.0,153.0,4.107589788972121,4.14946386144318,1.3609765531356006,5.294309345150498,7.056347683031964,3.0209125720842893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3058,3264518,58361.0,55810.0,1916,1,100,83.0,4.3,,,81.6,1482.0,25.39,40.775327000000004,-73.977918,7.0,153.0,4.330733340286331,4.418840607796598,1.4586150226995167,5.576327819303087,7.301147805856032,3.234355395716587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3067,3116932,51360.0,56193.0,1930,1,100,90.0,4.9,3885112.1,42243.7,93.2,2268.4,39.32,40.777091999999996,-73.97801899999999,7.0,157.0,4.440295542797857,4.499809670330265,1.589235205116581,5.329816033607408,7.726830016139873,3.671733295278966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3074,2649549,217280.0,286600.0,1954,1,100,38.7,4.5,6791309.0,67913.1,425.6,,,40.77722,-73.975238,7.0,157.0,3.6686767467964168,3.655839600035736,1.5040773967762742,5.888046587909494,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3081,4411735,155933.0,197509.0,1938,1,100,220.0,23.4,1500185.1,15001.9,3195.0,3324.9,16.83,,,,,5.388615004528817,5.393627546352362,3.152736022363656,4.378269585796169,8.109194877449717,2.8231630082027146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3082,2672551,176891.0,189042.0,1928,1,100,51.4,4.0,6575203.0,71835.8,251.3,4191.3,21.94,40.779649,-73.974006,7.0,161.0,3.883623530906448,3.9396381724611196,1.3862943611198906,5.855644823965447,8.34076622732455,3.088311454847084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3090,2802598,241774.0,202194.0,1999,1,100,80.3,8.0,116293.3,1179.4,1185.6,,,40.769476,-73.985122,7.0,145.0,4.335982696172475,4.385769620952716,2.0794415416798357,1.824549292051046,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3095,3538942,248013.0,282783.0,1988,1,100,97.8,7.5,20477741.3,204777.4,702.8,,,40.771406,-73.98605699999999,7.0,145.0,4.592084946439436,4.582924577040772,2.0149030205422647,6.991820654099804,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3096,5870656,58219.0,114829.0,1964,1,100,15.2,1.7,,,121.1,,,40.773626,-73.983591,7.0,149.0,2.6100697927420065,2.7212954278522306,0.5306282510621704,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3097,2833409,386850.0,369724.0,1962,1,100,91.6,6.0,625109.8,6251.1,741.3,,,40.774896999999996,-73.984338,7.0,153.0,4.5217885770490405,4.517431271680085,1.791759469228055,7.626180266726351,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3100,4403261,475923.0,434173.0,1995,1,100,69.7,11.4,564885.3,6382.7,3332.9,,,40.773996999999994,-73.982233,7.0,153.0,4.225372824628505,4.244200317766478,2.4336133554004498,3.4011973816621555,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
